travel_id,employee_id,travel_date,travel_type,vehicle_type,distance,activity_unit,purpose,origin_state,destination_state
4985,E1096,2025-03-04,Employee Commuting,Passenger Car,8.4,vehicle-mile,Commute,California,California
3007,E1082,2025-03-04,Employee Commuting,Passenger Car,6.1,vehicle-mile,Commute,Georgia,Georgia
1860,E1077,2025-03-04,Business Travel,Bus,87.8,passenger-mile,Off-site Meeting,California,Illinois
420,E1030,2025-03-04,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1168.9,passenger-mile,Site Visit,Texas,Georgia
1239,E1068,2025-03-04,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",5.2,passenger-mile,Commute,Other,Other
3476,E1093,2025-03-04,Employee Commuting,Passenger Car,14.7,vehicle-mile,Commute,Georgia,Georgia
698,E1046,2025-03-04,Employee Commuting,Passenger Car,9.0,vehicle-mile,Commute,California,California
257,E1069,2025-03-04,Employee Commuting,Passenger Car,25.4,vehicle-mile,Commute,Washington,Washington
3903,E1087,2025-03-04,Employee Commuting,Passenger Car,31.2,vehicle-mile,Commute,Illinois,Illinois
4291,E1072,2025-03-05,Employee Commuting,Passenger Car,33.1,vehicle-mile,Commute,New York,New York
3991,E1002,2025-03-05,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1676.6,passenger-mile,Conference,Washington,Massachusetts
3275,E1061,2025-03-05,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",34.3,passenger-mile,Commute,Texas,Texas
4813,E1032,2025-03-05,Employee Commuting,Passenger Car,24.7,vehicle-mile,Commute,New York,New York
3570,E1089,2025-03-05,Employee Commuting,Passenger Car,37.8,vehicle-mile,Commute,California,California
3286,E1031,2025-03-05,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",844.9,passenger-mile,Off-site Meeting,Texas,Colorado
4955,E1016,2025-03-05,Employee Commuting,Light-Duty Truck,25.8,vehicle-mile,Commute,Georgia,Georgia
3587,E1072,2025-03-05,Employee Commuting,Passenger Car,28.0,vehicle-mile,Commute,California,California
2864,E1048,2025-03-05,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",34.9,passenger-mile,Commute,Colorado,Colorado
2961,E1097,2025-03-05,Employee Commuting,Passenger Car,17.3,vehicle-mile,Commute,Colorado,Colorado
2372,E1089,2025-03-05,Employee Commuting,Bus,12.5,passenger-mile,Commute,New York,New York
2348,E1058,2025-03-05,Business Travel,Air Travel - Long Haul (>= 2300 miles),4369.0,passenger-mile,Client Meeting,New York,California
3578,E1022,2025-03-05,Employee Commuting,Passenger Car,35.7,vehicle-mile,Commute,Texas,Texas
2818,E1055,2025-03-06,Business Travel,Air Travel - Short Haul (< 300 miles),279.2,passenger-mile,Site Visit,Florida,Massachusetts
2278,E1093,2025-03-06,Employee Commuting,Bus,29.2,passenger-mile,Commute,Illinois,Illinois
1270,E1027,2025-03-06,Employee Commuting,Passenger Car,22.8,vehicle-mile,Commute,Illinois,Illinois
1001,E1030,2025-03-06,Employee Commuting,Passenger Car,18.6,vehicle-mile,Commute,California,California
307,E1091,2025-03-06,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",505.7,passenger-mile,Off-site Meeting,Texas,Illinois
2933,E1091,2025-03-06,Employee Commuting,Passenger Car,27.7,vehicle-mile,Commute,Colorado,Colorado
1604,E1078,2025-03-06,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1102.4,passenger-mile,Client Meeting,Texas,Massachusetts
4406,E1072,2025-03-06,Employee Commuting,Passenger Car,38.4,vehicle-mile,Commute,Colorado,Colorado
4085,E1013,2025-03-06,Business Travel,Light-Duty Truck,67.8,vehicle-mile,Conference,Texas,New York
4040,E1044,2025-03-06,Employee Commuting,Passenger Car,17.8,vehicle-mile,Commute,California,California
1843,E1025,2025-03-06,Employee Commuting,Passenger Car,26.9,vehicle-mile,Commute,New York,New York
542,E1027,2025-03-06,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1088.6,passenger-mile,Client Meeting,Colorado,Texas
4669,E1027,2025-03-06,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",4.9,passenger-mile,Commute,Washington,Washington
1785,E1047,2025-03-06,Employee Commuting,Passenger Car,26.3,vehicle-mile,Commute,Georgia,Georgia
3641,E1046,2025-03-06,Employee Commuting,Passenger Car,36.1,vehicle-mile,Commute,California,California
366,E1027,2025-03-07,Employee Commuting,Commuter Rail,23.6,passenger-mile,Commute,Other,Other
4703,E1055,2025-03-07,Employee Commuting,Passenger Car,35.9,vehicle-mile,Commute,California,California
99,E1057,2025-03-07,Employee Commuting,Passenger Car,32.0,vehicle-mile,Commute,Washington,Washington
4706,E1063,2025-03-07,Employee Commuting,Commuter Rail,9.3,passenger-mile,Commute,Texas,Texas
3882,E1073,2025-03-07,Employee Commuting,Passenger Car,35.1,vehicle-mile,Commute,California,California
1222,E1044,2025-03-07,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",498.7,passenger-mile,Conference,Texas,New York
382,E1011,2025-03-07,Employee Commuting,Passenger Car,30.4,vehicle-mile,Commute,Massachusetts,Massachusetts
1518,E1046,2025-03-08,Employee Commuting,Passenger Car,23.2,vehicle-mile,Commute,California,California
2160,E1007,2025-03-08,Employee Commuting,Motorcycle,11.0,vehicle-mile,Commute,Texas,Texas
1719,E1082,2025-03-08,Business Travel,Air Travel - Long Haul (>= 2300 miles),3982.7,passenger-mile,Off-site Meeting,California,Georgia
991,E1027,2025-03-08,Employee Commuting,Passenger Car,6.9,vehicle-mile,Commute,Other,Other
115,E1090,2025-03-08,Employee Commuting,Passenger Car,20.5,vehicle-mile,Commute,New York,New York
1611,E1014,2025-03-08,Employee Commuting,Passenger Car,9.0,vehicle-mile,Commute,Georgia,Georgia
3973,E1034,2025-03-08,Employee Commuting,Passenger Car,38.9,vehicle-mile,Commute,Georgia,Georgia
2252,E1044,2025-03-08,Employee Commuting,Passenger Car,14.1,vehicle-mile,Commute,California,California
2291,E1089,2025-03-08,Business Travel,Air Travel - Short Haul (< 300 miles),283.7,passenger-mile,Conference,New York,Massachusetts
4591,E1047,2025-03-08,Business Travel,Passenger Car,77.6,vehicle-mile,Site Visit,California,Florida
1759,E1084,2025-03-08,Employee Commuting,Bus,8.2,passenger-mile,Commute,New York,New York
4692,E1060,2025-03-08,Employee Commuting,Passenger Car,36.9,vehicle-mile,Commute,Florida,Florida
3407,E1066,2025-03-08,Business Travel,Air Travel - Long Haul (>= 2300 miles),3799.0,passenger-mile,Client Meeting,Georgia,Texas
962,E1011,2025-03-08,Employee Commuting,Passenger Car,29.4,vehicle-mile,Commute,Florida,Florida
3909,E1022,2025-03-08,Employee Commuting,Commuter Rail,15.0,passenger-mile,Commute,Other,Other
2549,E1011,2025-03-08,Employee Commuting,Passenger Car,22.1,vehicle-mile,Commute,Texas,Texas
430,E1059,2025-03-09,Employee Commuting,Passenger Car,15.6,vehicle-mile,Commute,Other,Other
3731,E1069,2025-03-09,Employee Commuting,Commuter Rail,24.5,passenger-mile,Commute,New York,New York
2642,E1100,2025-03-09,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",20.5,passenger-mile,Commute,Florida,Florida
2868,E1034,2025-03-09,Employee Commuting,Bus,6.8,passenger-mile,Commute,California,California
4243,E1068,2025-03-09,Employee Commuting,Passenger Car,9.2,vehicle-mile,Commute,California,California
3305,E1093,2025-03-09,Employee Commuting,Passenger Car,5.5,vehicle-mile,Commute,Texas,Texas
2008,E1074,2025-03-09,Employee Commuting,Passenger Car,39.5,vehicle-mile,Commute,Washington,Washington
298,E1013,2025-03-09,Employee Commuting,Passenger Car,8.0,vehicle-mile,Commute,Texas,Texas
3213,E1033,2025-03-09,Employee Commuting,Bus,33.7,passenger-mile,Commute,New York,New York
3408,E1005,2025-03-09,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",312.2,passenger-mile,Off-site Meeting,California,Florida
1569,E1085,2025-03-09,Employee Commuting,Passenger Car,23.3,vehicle-mile,Commute,New York,New York
1944,E1051,2025-03-09,Employee Commuting,Passenger Car,5.2,vehicle-mile,Commute,Other,Other
364,E1099,2025-03-09,Business Travel,Intercity Rail - Northeast Corridor,398.9,passenger-mile,Off-site Meeting,California,Other
2877,E1014,2025-03-09,Employee Commuting,Commuter Rail,23.5,passenger-mile,Commute,California,California
3090,E1044,2025-03-09,Employee Commuting,Commuter Rail,29.2,passenger-mile,Commute,California,California
4927,E1020,2025-03-09,Business Travel,Intercity Rail - Other Routes,323.9,passenger-mile,Conference,California,Washington
2225,E1061,2025-03-09,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",12.3,passenger-mile,Commute,California,California
4075,E1041,2025-03-10,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",19.5,passenger-mile,Commute,Other,Other
4546,E1016,2025-03-10,Employee Commuting,Light-Duty Truck,39.9,vehicle-mile,Commute,California,California
74,E1078,2025-03-10,Employee Commuting,Passenger Car,6.1,vehicle-mile,Commute,Colorado,Colorado
1972,E1039,2025-03-10,Business Travel,Passenger Car,83.8,vehicle-mile,Site Visit,California,Massachusetts
4802,E1069,2025-03-10,Employee Commuting,Passenger Car,33.6,vehicle-mile,Commute,California,California
1014,E1092,2025-03-10,Employee Commuting,Commuter Rail,26.3,passenger-mile,Commute,California,California
3842,E1076,2025-03-10,Employee Commuting,Passenger Car,23.3,vehicle-mile,Commute,California,California
878,E1048,2025-03-10,Employee Commuting,Passenger Car,33.6,vehicle-mile,Commute,Texas,Texas
1459,E1083,2025-03-10,Business Travel,Air Travel - Short Haul (< 300 miles),192.5,passenger-mile,Site Visit,Colorado,Florida
3248,E1032,2025-03-10,Employee Commuting,Passenger Car,22.5,vehicle-mile,Commute,Colorado,Colorado
2859,E1011,2025-03-10,Employee Commuting,Passenger Car,32.3,vehicle-mile,Commute,California,California
1626,E1100,2025-03-10,Business Travel,Air Travel - Short Haul (< 300 miles),212.4,passenger-mile,Client Meeting,Illinois,Florida
2441,E1091,2025-03-10,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",20.5,passenger-mile,Commute,California,California
849,E1044,2025-03-10,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",888.3,passenger-mile,Off-site Meeting,Other,Georgia
4451,E1038,2025-03-10,Employee Commuting,Light-Duty Truck,29.3,vehicle-mile,Commute,Colorado,Colorado
347,E1081,2025-03-10,Business Travel,Passenger Car,45.8,vehicle-mile,Off-site Meeting,Other,New York
2993,E1054,2025-03-10,Employee Commuting,Bus,24.7,passenger-mile,Commute,California,California
2177,E1079,2025-03-10,Employee Commuting,Passenger Car,38.9,vehicle-mile,Commute,California,California
4559,E1030,2025-03-10,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",32.9,passenger-mile,Commute,California,California
662,E1052,2025-03-11,Employee Commuting,Light-Duty Truck,17.4,vehicle-mile,Commute,Florida,Florida
704,E1100,2025-03-11,Business Travel,Intercity Rail - Other Routes,177.8,passenger-mile,Off-site Meeting,Georgia,Florida
4474,E1019,2025-03-11,Business Travel,Air Travel - Long Haul (>= 2300 miles),3025.5,passenger-mile,Off-site Meeting,Illinois,Illinois
3443,E1012,2025-03-11,Employee Commuting,Passenger Car,19.9,vehicle-mile,Commute,Texas,Texas
3865,E1044,2025-03-11,Employee Commuting,Motorcycle,39.5,vehicle-mile,Commute,California,California
3680,E1024,2025-03-11,Employee Commuting,Bus,27.9,passenger-mile,Commute,Georgia,Georgia
4766,E1045,2025-03-11,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",420.6,passenger-mile,Site Visit,Colorado,Illinois
1126,E1086,2025-03-11,Employee Commuting,Passenger Car,5.8,vehicle-mile,Commute,Florida,Florida
3125,E1053,2025-03-11,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",663.6,passenger-mile,Off-site Meeting,Illinois,Illinois
3240,E1035,2025-03-11,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",4.2,passenger-mile,Commute,New York,New York
3955,E1046,2025-03-11,Employee Commuting,Bus,34.4,passenger-mile,Commute,California,California
2990,E1004,2025-03-11,Business Travel,Intercity Rail - Other Routes,630.0,passenger-mile,Client Meeting,Colorado,Washington
3313,E1017,2025-03-11,Employee Commuting,Passenger Car,10.0,vehicle-mile,Commute,California,California
2361,E1028,2025-03-11,Employee Commuting,Light-Duty Truck,5.4,vehicle-mile,Commute,California,California
4868,E1072,2025-03-11,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",564.8,passenger-mile,Client Meeting,Other,Massachusetts
2070,E1004,2025-03-11,Employee Commuting,Passenger Car,29.5,vehicle-mile,Commute,Washington,Washington
2978,E1079,2025-03-12,Employee Commuting,Passenger Car,38.5,vehicle-mile,Commute,Other,Other
851,E1079,2025-03-12,Employee Commuting,Passenger Car,22.7,vehicle-mile,Commute,Washington,Washington
3147,E1025,2025-03-12,Employee Commuting,Passenger Car,9.2,vehicle-mile,Commute,Texas,Texas
4904,E1091,2025-03-12,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1021.2,passenger-mile,Off-site Meeting,California,Texas
834,E1023,2025-03-12,Employee Commuting,Passenger Car,4.4,vehicle-mile,Commute,Colorado,Colorado
618,E1012,2025-03-12,Business Travel,Air Travel - Long Haul (>= 2300 miles),3514.1,passenger-mile,Off-site Meeting,Illinois,Texas
2578,E1076,2025-03-12,Employee Commuting,Passenger Car,7.9,vehicle-mile,Commute,Colorado,Colorado
2517,E1088,2025-03-12,Business Travel,Bus,39.6,passenger-mile,Client Meeting,Washington,Texas
3666,E1046,2025-03-12,Employee Commuting,Passenger Car,9.4,vehicle-mile,Commute,California,California
2012,E1067,2025-03-12,Business Travel,Air Travel - Short Haul (< 300 miles),136.3,passenger-mile,Conference,California,California
3671,E1077,2025-03-12,Business Travel,"Transit Rail (i.e. Subway, Tram)",72.7,passenger-mile,Site Visit,Texas,Washington
3940,E1010,2025-03-12,Employee Commuting,Passenger Car,28.2,vehicle-mile,Commute,Texas,Texas
2019,E1066,2025-03-12,Employee Commuting,Commuter Rail,26.2,passenger-mile,Commute,Massachusetts,Massachusetts
1406,E1052,2025-03-12,Employee Commuting,Passenger Car,31.7,vehicle-mile,Commute,Florida,Florida
1528,E1011,2025-03-12,Business Travel,Intercity Rail - Other Routes,784.2,passenger-mile,Site Visit,California,Georgia
3834,E1039,2025-03-13,Business Travel,Air Travel - Short Haul (< 300 miles),105.8,passenger-mile,Client Meeting,California,Washington
1622,E1083,2025-03-13,Employee Commuting,Passenger Car,13.7,vehicle-mile,Commute,California,California
3065,E1024,2025-03-13,Employee Commuting,Passenger Car,6.7,vehicle-mile,Commute,Other,Other
2101,E1073,2025-03-13,Employee Commuting,Passenger Car,8.2,vehicle-mile,Commute,Other,Other
645,E1075,2025-03-13,Employee Commuting,Passenger Car,29.8,vehicle-mile,Commute,Texas,Texas
4941,E1010,2025-03-13,Business Travel,Intercity Rail - Northeast Corridor,380.2,passenger-mile,Client Meeting,Other,Georgia
4741,E1098,2025-03-13,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",27.0,passenger-mile,Commute,California,California
3346,E1042,2025-03-13,Employee Commuting,Passenger Car,27.3,vehicle-mile,Commute,California,California
4661,E1089,2025-03-13,Employee Commuting,Bus,35.8,passenger-mile,Commute,New York,New York
1320,E1047,2025-03-13,Employee Commuting,Passenger Car,4.4,vehicle-mile,Commute,California,California
2630,E1075,2025-03-13,Business Travel,Motorcycle,78.1,vehicle-mile,Off-site Meeting,New York,Illinois
2259,E1093,2025-03-14,Employee Commuting,Light-Duty Truck,29.4,vehicle-mile,Commute,California,California
173,E1062,2025-03-14,Employee Commuting,Light-Duty Truck,20.5,vehicle-mile,Commute,Other,Other
4917,E1011,2025-03-14,Employee Commuting,Motorcycle,38.1,vehicle-mile,Commute,Massachusetts,Massachusetts
281,E1032,2025-03-14,Employee Commuting,Passenger Car,36.1,vehicle-mile,Commute,California,California
189,E1068,2025-03-14,Employee Commuting,Passenger Car,36.7,vehicle-mile,Commute,Colorado,Colorado
801,E1042,2025-03-14,Employee Commuting,Motorcycle,11.8,vehicle-mile,Commute,Massachusetts,Massachusetts
3769,E1054,2025-03-14,Business Travel,Air Travel - Long Haul (>= 2300 miles),2840.7,passenger-mile,Site Visit,Colorado,Massachusetts
990,E1007,2025-03-14,Employee Commuting,Motorcycle,14.3,vehicle-mile,Commute,Colorado,Colorado
2227,E1086,2025-03-14,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",29.7,passenger-mile,Commute,Florida,Florida
2561,E1093,2025-03-14,Employee Commuting,Passenger Car,34.8,vehicle-mile,Commute,California,California
4981,E1004,2025-03-14,Employee Commuting,Bus,8.6,passenger-mile,Commute,California,California
717,E1027,2025-03-14,Employee Commuting,Passenger Car,37.4,vehicle-mile,Commute,Florida,Florida
4761,E1081,2025-03-15,Business Travel,Air Travel - Short Haul (< 300 miles),224.3,passenger-mile,Site Visit,Colorado,New York
2980,E1078,2025-03-15,Employee Commuting,Motorcycle,24.6,vehicle-mile,Commute,California,California
4063,E1074,2025-03-15,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",399.4,passenger-mile,Off-site Meeting,New York,Texas
455,E1019,2025-03-15,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",21.6,passenger-mile,Commute,Washington,Washington
2253,E1028,2025-03-15,Employee Commuting,Passenger Car,13.0,vehicle-mile,Commute,Other,Other
1832,E1018,2025-03-15,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",15.1,passenger-mile,Commute,Washington,Washington
3271,E1076,2025-03-15,Employee Commuting,Passenger Car,39.1,vehicle-mile,Commute,Florida,Florida
1880,E1079,2025-03-15,Employee Commuting,Passenger Car,21.8,vehicle-mile,Commute,California,California
949,E1005,2025-03-15,Employee Commuting,Commuter Rail,22.0,passenger-mile,Commute,Colorado,Colorado
952,E1015,2025-03-15,Business Travel,Air Travel - Short Haul (< 300 miles),286.6,passenger-mile,Off-site Meeting,California,Florida
857,E1089,2025-03-15,Employee Commuting,Motorcycle,14.7,vehicle-mile,Commute,Colorado,Colorado
2174,E1100,2025-03-15,Employee Commuting,Motorcycle,37.8,vehicle-mile,Commute,Other,Other
4668,E1052,2025-03-16,Business Travel,Air Travel - Long Haul (>= 2300 miles),2414.3,passenger-mile,Client Meeting,Colorado,California
3923,E1064,2025-03-16,Business Travel,Intercity Rail - Northeast Corridor,233.2,passenger-mile,Off-site Meeting,Florida,Georgia
607,E1075,2025-03-16,Business Travel,Commuter Rail,43.6,passenger-mile,Conference,Other,Illinois
997,E1065,2025-03-16,Employee Commuting,Passenger Car,18.0,vehicle-mile,Commute,Florida,Florida
4923,E1066,2025-03-16,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",24.7,passenger-mile,Commute,Illinois,Illinois
